TICKER,DATE,Price_Open,Price_Close,Price_High,Price_Low,Volume
AAPL,2022-12-29 05:00:00+00:00,127.99,129.61,130.4814,127.73,81821550.0
AAPL,2022-12-30 05:00:00+00:00,128.41,129.93,129.95,127.43,85865255.0
AAPL,2023-01-03 05:00:00+00:00,130.28,125.07,130.9,124.17,124289279.0
AAPL,2023-01-04 05:00:00+00:00,126.89,126.36,128.6557,125.08,95426133.0
AAPL,2023-01-05 05:00:00+00:00,127.13,125.02,127.77,124.76,88344592.0
AAPL,2023-01-06 05:00:00+00:00,126.01,129.62,130.29,124.89,96468673.0
AAPL,2023-01-09 05:00:00+00:00,130.465,130.15,133.41,129.89,76653608.0
AAPL,2023-01-10 05:00:00+00:00,130.26,130.73,131.2636,128.12,68415086.0
AAPL,2023-01-11 05:00:00+00:00,131.25,133.49,133.51,130.46,77043246.0
AAPL,2023-01-12 05:00:00+00:00,133.88,133.41,134.26,131.44,77698366.0
AAPL,2023-01-13 05:00:00+00:00,132.03,134.76,134.92,131.66,63045132.0
AAPL,2023-01-17 05:00:00+00:00,134.83,135.94,137.29,134.13,69852271.0
AAPL,2023-01-18 05:00:00+00:00,136.815,135.21,138.61,135.03,76916867.0
AAPL,2023-01-19 05:00:00+00:00,134.08,135.27,136.25,133.77,64511998.0
AAPL,2023-01-20 05:00:00+00:00,135.28,137.87,138.02,134.22,95933363.0
AAPL,2023-01-23 05:00:00+00:00,138.12,141.11,143.315,137.9,87527661.0
AAPL,2023-01-24 05:00:00+00:00,140.305,142.53,143.16,140.3,70642466.0
AAPL,2023-01-25 05:00:00+00:00,140.89,141.86,142.43,138.81,70336488.0
AAPL,2023-01-26 05:00:00+00:00,143.17,143.96,144.25,141.9,59721341.0
AAPL,2023-01-27 05:00:00+00:00,143.155,145.93,147.23,143.08,77521002.0
AAPL,2023-01-30 05:00:00+00:00,144.955,143.0,145.55,142.85,69935435.0
AAPL,2023-01-31 05:00:00+00:00,142.7,144.29,144.34,142.28,81087730.0
AAPL,2023-02-01 05:00:00+00:00,143.97,145.43,146.61,141.32,84602426.0
AAPL,2023-02-02 05:00:00+00:00,148.9,150.82,151.18,148.17,119288199.0
AAPL,2023-02-03 05:00:00+00:00,148.03,154.5,157.38,147.83,166049247.0
AAPL,2023-02-06 05:00:00+00:00,152.575,151.73,153.1,150.78,75590203.0
AAPL,2023-02-07 05:00:00+00:00,150.64,154.65,155.23,150.64,94067819.0
AAPL,2023-02-08 05:00:00+00:00,153.88,151.92,154.58,151.168,72643990.0
AAPL,2023-02-09 05:00:00+00:00,153.775,150.87,154.33,150.42,61868739.0
AAPL,2023-02-10 05:00:00+00:00,149.46,151.01,151.3401,149.22,62500180.0
AAPL,2023-02-13 05:00:00+00:00,150.952,153.85,154.26,150.92,70149328.0
AAPL,2023-02-14 05:00:00+00:00,152.12,153.2,153.77,150.86,68556962.0
AAPL,2023-02-15 05:00:00+00:00,153.11,155.33,155.5,152.88,70612239.0
AAPL,2023-02-16 05:00:00+00:00,153.51,153.71,156.33,153.3475,74955617.0
AAPL,2023-02-17 05:00:00+00:00,152.35,152.55,153.0,150.85,66293371.0
AAPL,2023-02-21 05:00:00+00:00,150.2,148.48,151.3,148.405,68102432.0
AAPL,2023-02-22 05:00:00+00:00,148.87,148.91,149.95,147.16,57571342.0
AAPL,2023-02-23 05:00:00+00:00,150.09,149.4,150.34,147.24,53439807.0
AAPL,2023-02-24 05:00:00+00:00,147.11,146.71,147.19,145.7202,62617932.0
AAPL,2023-02-27 05:00:00+00:00,147.71,147.92,149.17,147.45,50247854.0
AAPL,2023-02-28 05:00:00+00:00,147.05,147.41,149.08,146.83,61519861.0
AAPL,2023-03-01 05:00:00+00:00,146.83,145.31,147.2285,145.01,62350999.0
AAPL,2023-03-02 05:00:00+00:00,144.38,145.91,146.71,143.9,60242324.0
AAPL,2023-03-03 05:00:00+00:00,148.045,151.03,151.11,147.33,79744478.0
AAPL,2023-03-06 05:00:00+00:00,153.785,153.83,156.3,153.46,93957314.0
AAPL,2023-03-07 05:00:00+00:00,153.7,151.6,154.0299,151.13,61332251.0
AAPL,2023-03-08 05:00:00+00:00,152.81,152.87,153.47,151.83,51205963.0
AAPL,2023-03-09 05:00:00+00:00,153.559,150.59,154.535,150.225,59821351.0
AAPL,2023-03-10 05:00:00+00:00,150.21,148.5,150.94,147.6096,75469048.0
AAPL,2023-03-13 04:00:00+00:00,147.805,150.47,153.14,147.7,90585023.0
AAPL,2023-03-14 04:00:00+00:00,151.28,152.59,153.4,150.1,84532172.0
AAPL,2023-03-15 04:00:00+00:00,151.19,152.99,153.245,149.92,85708822.0
AAPL,2023-03-16 04:00:00+00:00,152.16,155.85,156.46,151.64,84454434.0
AAPL,2023-03-17 04:00:00+00:00,156.08,155.0,156.74,154.28,131114857.0
AAPL,2023-03-20 04:00:00+00:00,155.07,157.4,157.82,154.15,85439528.0
AAPL,2023-03-21 04:00:00+00:00,157.32,159.28,159.4,156.54,87819428.0
AAPL,2023-03-22 04:00:00+00:00,159.3,157.83,162.14,157.81,80427254.0
AAPL,2023-03-23 04:00:00+00:00,158.83,158.93,161.5501,157.68,75089334.0
AAPL,2023-03-24 04:00:00+00:00,158.86,160.25,160.34,157.85,65530530.0
AAPL,2023-03-27 04:00:00+00:00,159.94,158.28,160.77,157.87,58214330.0
AAPL,2023-03-28 04:00:00+00:00,157.97,157.65,158.49,155.98,50372968.0
AAPL,2023-03-29 04:00:00+00:00,159.37,160.77,161.05,159.35,57532705.0
AAPL,2023-03-30 04:00:00+00:00,161.53,162.36,162.47,161.271,53823579.0
AAPL,2023-03-31 04:00:00+00:00,162.44,164.9,165.0,161.91,69191490.0
AAPL,2023-04-03 04:00:00+00:00,164.27,166.17,166.29,164.22,62027954.0
AAPL,2023-04-04 04:00:00+00:00,166.595,165.63,166.84,165.11,52036268.0
AAPL,2023-04-05 04:00:00+00:00,164.74,163.76,165.05,161.8,56567368.0
AAPL,2023-04-06 04:00:00+00:00,162.43,164.66,164.9584,162.0,50780869.0
AAPL,2023-04-10 04:00:00+00:00,161.42,162.03,162.03,160.08,51829429.0
AAPL,2023-04-11 04:00:00+00:00,162.35,160.8,162.36,160.51,51774289.0
AAPL,2023-04-12 04:00:00+00:00,161.22,160.1,162.06,159.78,50706904.0
AAPL,2023-04-13 04:00:00+00:00,161.63,165.56,165.8,161.42,76953623.0
AAPL,2023-04-14 04:00:00+00:00,164.59,165.21,166.32,163.82,54918972.0
AAPL,2023-04-17 04:00:00+00:00,165.09,165.23,165.39,164.03,45769525.0
AAPL,2023-04-18 04:00:00+00:00,166.1,166.47,167.41,165.65,55909701.0
AAPL,2023-04-19 04:00:00+00:00,165.8,167.63,168.16,165.54,48158687.0
AAPL,2023-04-20 04:00:00+00:00,166.09,166.65,167.87,165.56,53020864.0
AAPL,2023-04-21 04:00:00+00:00,165.05,165.02,166.4521,164.49,65307211.0
AAPL,2023-04-24 04:00:00+00:00,165.0,165.33,165.6,163.89,45338131.0
AAPL,2023-04-25 04:00:00+00:00,165.19,163.77,166.305,163.73,48714063.0
AAPL,2023-04-26 04:00:00+00:00,163.055,163.76,165.28,162.8,50920364.0
AAPL,2023-04-27 04:00:00+00:00,165.19,168.41,168.56,165.19,76052617.0
AAPL,2023-04-28 04:00:00+00:00,168.49,169.68,169.85,167.8801,63093372.0
AAPL,2023-05-01 04:00:00+00:00,169.28,169.59,170.45,168.64,56437122.0
AAPL,2023-05-02 04:00:00+00:00,170.09,168.54,170.35,167.54,48897270.0
AAPL,2023-05-03 04:00:00+00:00,169.5,167.45,170.92,167.16,70732642.0
AAPL,2023-05-04 04:00:00+00:00,164.89,165.79,167.04,164.31,81791781.0
AAPL,2023-05-05 04:00:00+00:00,170.975,173.57,174.3,170.76,114073502.0
AAPL,2023-05-08 04:00:00+00:00,172.48,173.5,173.85,172.11,61353610.0
AAPL,2023-05-09 04:00:00+00:00,173.05,171.77,173.54,171.6,50729673.0
AAPL,2023-05-10 04:00:00+00:00,173.02,173.555,174.03,171.9,53724501.0
AAPL,2023-05-11 04:00:00+00:00,173.85,173.75,174.59,172.17,50011672.0
AAPL,2023-05-12 04:00:00+00:00,173.62,172.57,174.06,171.0,50612841.0
AAPL,2023-05-15 04:00:00+00:00,173.16,172.07,173.21,171.47,41718475.0
AAPL,2023-05-16 04:00:00+00:00,171.99,172.07,173.1383,171.7991,45676613.0
AAPL,2023-05-17 04:00:00+00:00,171.71,172.69,172.925,170.4201,65903562.0
AAPL,2023-05-18 04:00:00+00:00,173.0,175.05,175.24,172.58,66091664.0
AAPL,2023-05-19 04:00:00+00:00,176.39,175.16,176.39,174.94,58044146.0
AAPL,2023-05-22 04:00:00+00:00,173.98,174.2,174.71,173.45,44146775.0
AAPL,2023-05-23 04:00:00+00:00,173.13,171.56,173.3794,171.275,56405720.0
AAPL,2023-05-24 04:00:00+00:00,171.09,171.84,172.4183,170.52,45740665.0
AAPL,2023-05-25 04:00:00+00:00,172.41,172.99,173.895,171.69,64475787.0
AAPL,2023-05-26 04:00:00+00:00,173.32,175.43,175.77,173.11,62620662.0
AAPL,2023-05-30 04:00:00+00:00,176.96,177.3,178.99,176.57,63293297.0
AAPL,2023-05-31 04:00:00+00:00,177.325,177.25,179.35,176.76,99625288.0
AAPL,2023-06-01 04:00:00+00:00,177.7,180.09,180.12,176.9306,76857581.0
AAPL,2023-06-02 04:00:00+00:00,181.03,180.95,181.78,179.26,76294033.0
AAPL,2023-06-05 04:00:00+00:00,182.63,179.58,184.951,178.035,121969015.0
AAPL,2023-06-06 04:00:00+00:00,179.965,179.21,180.12,177.43,64841762.0
AAPL,2023-06-07 04:00:00+00:00,178.44,177.82,181.21,177.32,69732161.0
AAPL,2023-06-08 04:00:00+00:00,177.895,180.57,180.84,177.46,50221611.0
AAPL,2023-06-09 04:00:00+00:00,181.5,180.96,182.23,180.63,48890039.0
AAPL,2023-06-12 04:00:00+00:00,181.27,183.79,183.89,180.97,54796150.0
AAPL,2023-06-13 04:00:00+00:00,182.8,183.31,184.15,182.44,54967369.0
AAPL,2023-06-14 04:00:00+00:00,183.37,183.95,184.39,182.02,57451443.0
AAPL,2023-06-15 04:00:00+00:00,183.96,186.01,186.52,183.78,65417713.0
AAPL,2023-06-16 04:00:00+00:00,186.73,184.92,186.99,184.27,101239104.0
AAPL,2023-06-20 04:00:00+00:00,184.41,185.01,186.1,184.41,49801726.0
AAPL,2023-06-21 04:00:00+00:00,184.9,183.96,185.41,182.5901,49505417.0
AAPL,2023-06-22 04:00:00+00:00,183.74,187.0,187.045,183.67,51248267.0
AAPL,2023-06-23 04:00:00+00:00,185.55,186.68,187.56,185.01,53194896.0
AAPL,2023-06-26 04:00:00+00:00,186.83,185.27,188.05,185.23,48099269.0
AAPL,2023-06-27 04:00:00+00:00,185.89,188.06,188.39,185.67,50745529.0
AAPL,2023-06-28 04:00:00+00:00,187.93,189.25,189.9,187.6,51225939.0
AAPL,2023-06-29 04:00:00+00:00,189.08,189.59,190.07,188.94,46347309.0
AAPL,2023-06-30 04:00:00+00:00,191.63,193.97,194.48,191.26,83782058.0
AAPL,2023-07-03 04:00:00+00:00,193.78,192.46,193.88,191.76,31357392.0
AAPL,2023-07-05 04:00:00+00:00,191.565,191.33,192.98,190.62,46921907.0
AAPL,2023-07-06 04:00:00+00:00,189.84,191.81,192.02,189.2,45172292.0
AAPL,2023-07-07 04:00:00+00:00,191.41,190.68,192.67,190.24,46814999.0
AAPL,2023-07-10 04:00:00+00:00,189.26,188.61,189.99,187.035,59925144.0
AAPL,2023-07-11 04:00:00+00:00,189.16,188.08,189.3,186.6,46646096.0
AAPL,2023-07-12 04:00:00+00:00,189.68,189.77,191.7,188.47,60757160.0
AAPL,2023-07-13 04:00:00+00:00,190.5,190.54,191.19,189.78,41348909.0
AAPL,2023-07-14 04:00:00+00:00,190.23,190.69,191.1799,189.63,41622330.0
AAPL,2023-07-17 04:00:00+00:00,191.9,193.99,194.32,191.81,50546738.0
AAPL,2023-07-18 04:00:00+00:00,193.35,193.73,194.33,192.415,48357948.0
AAPL,2023-07-19 04:00:00+00:00,193.1,195.1,198.23,192.65,80534721.0
AAPL,2023-07-20 04:00:00+00:00,195.09,193.13,196.47,192.495,59597695.0
AAPL,2023-07-21 04:00:00+00:00,194.1,191.94,194.97,191.23,71957084.0
AAPL,2023-07-24 04:00:00+00:00,193.41,192.75,194.91,192.25,45538581.0
AAPL,2023-07-25 04:00:00+00:00,193.33,193.62,194.44,192.915,37339808.0
AAPL,2023-07-26 04:00:00+00:00,193.67,194.5,195.64,193.32,47506279.0
AAPL,2023-07-27 04:00:00+00:00,196.02,193.22,197.2,192.55,47465977.0
AAPL,2023-07-28 04:00:00+00:00,194.67,195.83,196.626,194.14,48291445.0
AAPL,2023-07-31 04:00:00+00:00,196.06,196.45,196.49,195.26,45241255.0
AAPL,2023-08-01 04:00:00+00:00,196.235,195.605,196.73,195.28,35306213.0
AAPL,2023-08-02 04:00:00+00:00,195.04,192.58,195.18,191.8507,50408072.0
AAPL,2023-08-03 04:00:00+00:00,191.57,191.17,192.37,190.69,62366562.0
AAPL,2023-08-04 04:00:00+00:00,185.52,181.99,187.38,181.92,115956843.0
AAPL,2023-08-07 04:00:00+00:00,182.13,178.85,183.13,177.35,97586944.0
AAPL,2023-08-08 04:00:00+00:00,179.69,179.8,180.27,177.58,67832886.0
AAPL,2023-08-09 04:00:00+00:00,180.87,178.19,180.93,177.01,60386755.0
AAPL,2023-08-10 04:00:00+00:00,179.48,177.97,180.75,177.6,54695861.0
AAPL,2023-08-11 04:00:00+00:00,177.32,177.79,178.62,176.55,52036674.0
AAPL,2023-08-14 04:00:00+00:00,177.97,179.46,179.69,177.305,43690884.0
AAPL,2023-08-15 04:00:00+00:00,178.88,177.45,179.48,177.05,43635379.0
AAPL,2023-08-16 04:00:00+00:00,177.13,176.57,178.54,176.5,46979752.0
AAPL,2023-08-17 04:00:00+00:00,177.14,174.0,177.5054,173.48,66700735.0
AAPL,2023-08-18 04:00:00+00:00,172.3,174.49,175.1,171.96,61173170.0
AAPL,2023-08-21 04:00:00+00:00,175.07,175.84,176.13,173.735,46323343.0
AAPL,2023-08-22 04:00:00+00:00,177.06,177.23,177.68,176.25,42091932.0
AAPL,2023-08-23 04:00:00+00:00,178.52,181.12,181.55,178.325,52756878.0
AAPL,2023-08-24 04:00:00+00:00,180.674,176.38,181.104,176.01,54953439.0
AAPL,2023-08-25 04:00:00+00:00,177.38,178.61,179.15,175.82,51449596.0
AAPL,2023-08-28 04:00:00+00:00,180.09,180.19,180.59,178.545,43823300.0
AAPL,2023-08-29 04:00:00+00:00,179.695,184.12,184.9,179.5,53016040.0
AAPL,2023-08-30 04:00:00+00:00,184.94,187.65,187.85,184.74,60824230.0
AAPL,2023-08-31 04:00:00+00:00,187.84,187.87,189.12,187.48,60814675.0
AAPL,2023-09-01 04:00:00+00:00,189.485,189.46,189.92,188.28,45766507.0
AAPL,2023-09-05 04:00:00+00:00,188.28,189.7,189.98,187.61,45285046.0
AAPL,2023-09-06 04:00:00+00:00,188.4,182.91,188.85,181.47,81765466.0
AAPL,2023-09-07 04:00:00+00:00,175.18,177.56,178.21,173.54,112503695.0
AAPL,2023-09-08 04:00:00+00:00,178.35,178.18,180.239,177.79,65602067.0
AAPL,2023-09-11 04:00:00+00:00,180.07,179.36,180.3,177.34,58964184.0
AAPL,2023-09-12 04:00:00+00:00,179.49,176.3,180.13,174.82,90383654.0
AAPL,2023-09-13 04:00:00+00:00,176.51,174.21,177.3,173.98,84277767.0
AAPL,2023-09-14 04:00:00+00:00,174.0,175.74,176.1,173.58,60898149.0
AAPL,2023-09-15 04:00:00+00:00,176.48,175.01,176.495,173.82,109259462.0
AAPL,2023-09-18 04:00:00+00:00,176.48,177.97,179.38,176.17,67272034.0
AAPL,2023-09-19 04:00:00+00:00,177.52,179.07,179.63,177.13,51831661.0
AAPL,2023-09-20 04:00:00+00:00,179.26,175.49,179.695,175.4,58452947.0
AAPL,2023-09-21 04:00:00+00:00,174.55,173.93,176.3,173.86,63160835.0
AAPL,2023-09-22 04:00:00+00:00,174.67,174.79,177.079,174.05,56725387.0
AAPL,2023-09-25 04:00:00+00:00,174.2,176.08,176.97,174.15,46178509.0
AAPL,2023-09-26 04:00:00+00:00,174.82,171.96,175.2,171.66,64597559.0
AAPL,2023-09-27 04:00:00+00:00,172.62,170.43,173.04,169.05,66940950.0
AAPL,2023-09-28 04:00:00+00:00,169.34,170.69,172.03,167.62,56302471.0
AAPL,2023-09-29 04:00:00+00:00,172.02,171.21,173.07,170.341,51886171.0
AAPL,2023-10-02 04:00:00+00:00,171.22,173.75,174.3,170.93,52172333.0
AAPL,2023-10-03 04:00:00+00:00,172.255,172.4,173.63,170.82,49637004.0
AAPL,2023-10-04 04:00:00+00:00,171.09,173.66,174.21,170.97,53025614.0
AAPL,2023-10-05 04:00:00+00:00,173.79,174.91,175.45,172.68,48532230.0
AAPL,2023-10-06 04:00:00+00:00,173.8,177.49,177.99,173.18,57266677.0
AAPL,2023-10-09 04:00:00+00:00,176.81,178.99,179.05,175.8,42400769.0
AAPL,2023-10-10 04:00:00+00:00,178.1,178.39,179.72,177.95,43700093.0
AAPL,2023-10-11 04:00:00+00:00,178.2,179.8,179.85,177.6,47555502.0
AAPL,2023-10-12 04:00:00+00:00,180.07,180.71,182.34,179.04,56753369.0
AAPL,2023-10-13 04:00:00+00:00,181.42,178.85,181.93,178.14,51456083.0
AAPL,2023-10-16 04:00:00+00:00,176.75,178.72,179.075,176.51,52519230.0
AAPL,2023-10-17 04:00:00+00:00,176.645,177.15,178.42,174.8,57553146.0
AAPL,2023-10-18 04:00:00+00:00,175.58,175.84,177.575,175.11,54780899.0
AAPL,2023-10-19 04:00:00+00:00,176.04,175.46,177.84,175.19,59312291.0
AAPL,2023-10-20 04:00:00+00:00,175.31,172.88,175.42,172.64,64244029.0
AAPL,2023-10-23 04:00:00+00:00,170.91,173.0,174.01,169.93,55986017.0
AAPL,2023-10-24 04:00:00+00:00,173.05,173.44,173.67,171.45,43825971.0
AAPL,2023-10-25 04:00:00+00:00,171.88,171.1,173.06,170.65,57219947.0
AAPL,2023-10-26 04:00:00+00:00,170.37,166.89,171.3775,165.67,70660031.0
AAPL,2023-10-27 04:00:00+00:00,166.91,168.22,168.96,166.83,58499131.0
AAPL,2023-10-30 04:00:00+00:00,169.02,170.29,171.17,168.87,51135875.0
AAPL,2023-10-31 04:00:00+00:00,169.35,170.77,170.9,167.9,44852482.0
AAPL,2023-11-01 04:00:00+00:00,171.0,173.97,174.23,170.12,56951142.0
AAPL,2023-11-02 04:00:00+00:00,175.52,177.57,177.78,175.46,77518015.0
AAPL,2023-11-03 04:00:00+00:00,174.24,176.65,176.82,173.35,80129247.0
AAPL,2023-11-06 05:00:00+00:00,176.38,179.23,179.43,176.21,63852730.0
AAPL,2023-11-07 05:00:00+00:00,179.18,181.82,182.44,178.97,70539955.0
AAPL,2023-11-08 05:00:00+00:00,182.35,182.89,183.45,181.59,49345307.0
AAPL,2023-11-09 05:00:00+00:00,182.96,182.41,184.12,181.81,53780415.0
AAPL,2023-11-10 05:00:00+00:00,183.97,186.4,186.565,183.53,66204156.0
AAPL,2023-11-13 05:00:00+00:00,185.82,184.8,186.03,184.21,43631574.0
AAPL,2023-11-14 05:00:00+00:00,187.7,187.44,188.11,186.3,60113030.0
AAPL,2023-11-15 05:00:00+00:00,187.845,188.01,189.5,187.78,53818016.0
AAPL,2023-11-16 05:00:00+00:00,189.57,189.71,190.96,188.65,54426521.0
AAPL,2023-11-17 05:00:00+00:00,190.25,189.69,190.38,188.57,50941406.0
AAPL,2023-11-20 05:00:00+00:00,189.89,191.45,191.905,189.88,46543084.0
AAPL,2023-11-21 05:00:00+00:00,191.41,190.64,191.52,189.74,38142232.0
AAPL,2023-11-22 05:00:00+00:00,191.49,191.31,192.93,190.825,39630374.0
AAPL,2023-11-24 05:00:00+00:00,190.87,189.97,190.9,189.25,24048346.0
AAPL,2023-11-27 05:00:00+00:00,189.92,189.79,190.67,188.9,40570385.0
AAPL,2023-11-28 05:00:00+00:00,189.78,190.4,191.08,189.4,38422811.0
AAPL,2023-11-29 05:00:00+00:00,190.9,189.37,192.09,188.97,43017537.0
AAPL,2023-11-30 05:00:00+00:00,189.84,189.95,190.32,188.19,48804815.0
AAPL,2023-12-01 05:00:00+00:00,190.33,191.24,191.56,189.23,45704824.0
AAPL,2023-12-04 05:00:00+00:00,189.98,189.43,190.05,187.4511,43396215.0
AAPL,2023-12-05 05:00:00+00:00,190.21,193.42,194.4,190.18,66654222.0
AAPL,2023-12-06 05:00:00+00:00,194.45,192.32,194.76,192.11,41092772.0
AAPL,2023-12-07 05:00:00+00:00,193.63,194.27,195.0,193.59,47485364.0
AAPL,2023-12-08 05:00:00+00:00,194.2,195.71,195.99,193.67,53406358.0
AAPL,2023-12-11 05:00:00+00:00,193.11,193.18,193.49,191.42,60952756.0
AAPL,2023-12-12 05:00:00+00:00,193.08,194.71,194.72,191.721,52704312.0
AAPL,2023-12-13 05:00:00+00:00,195.09,197.96,198.0,194.85,70422443.0
AAPL,2023-12-14 05:00:00+00:00,198.02,198.11,199.62,196.16,66836850.0
AAPL,2023-12-15 05:00:00+00:00,197.53,197.57,198.3999,197.0,128538401.0
AAPL,2023-12-18 05:00:00+00:00,196.09,195.89,196.63,194.39,55755354.0
AAPL,2023-12-19 05:00:00+00:00,196.16,196.94,196.95,195.89,40717190.0
AAPL,2023-12-20 05:00:00+00:00,196.9,194.83,197.68,194.83,52247140.0
AAPL,2023-12-21 05:00:00+00:00,196.1,194.68,197.08,193.5,46485784.0
AAPL,2023-12-22 05:00:00+00:00,195.18,193.6,195.41,192.97,37149570.0
AAPL,2023-12-26 05:00:00+00:00,193.61,193.05,193.89,192.83,28921648.0
AAPL,2023-12-27 05:00:00+00:00,192.49,193.15,193.5,191.09,48092035.0
AAPL,2023-12-28 05:00:00+00:00,194.14,193.58,194.66,193.17,34056639.0
AAPL,2023-12-29 05:00:00+00:00,193.9,192.53,194.4,191.725,42672148.0
